clickability_test_id,headline,clicks
5492f7dc3033660018760000,"If The Main Characters Were Black Men, How Would Your Favorite TV Shows Be Different?",21
5492ffb6623736001e6f0000,"It's The Holiday Season, So It May Be Tempting. But Don't Be The Person Who Opens This Kind Of Gift.",29
5492ffb6623736001e6f0000,Short & Sweet Advice From A Self-Proclaimed Former 'Hater,11
549349683363630021060000,These Differing Takes On 'The Talk' Suggest We Live In 2 Different Americas.,33
549349683363630021060000,Have You Had 'The Talk' Yet With Your Child? The Approach Some Parents Take Might Surprise You.,11
5493630b336363001e290000,If You Were Born After 1982 Then I Have Some Kick Ass News About A Super Power You Now Have. Ready?,41
5493630b336363001e290000,You're The Largest Voting Block In American History. How Are You Going To Spend It?,11
549434733732320015270000,"Umm, Why Is My Paycheck That Much Less Than The Guy Who Works Right Beside Me In The Same Job?",28
549434733732320015270000,"The Gender Pay Gap That Made Me Go, 'What The What?",12
549444f23732320024420000,Everybody Does It Around The Holidays. Here's Why Everyone Should Stop.,36
549444f23732320024420000,Some LOL And A Whole Lot Of Truth About All Of Those Stupid Holiday Jokes,13
54948eba30626400182e0000,When A Boy Stole From A Shop Owner All The Good Happened,50
54948eba30626400182e0000,How A Relationship Formed 30-years Ago Changed The Future. You Never Know How You'll Effect Someone.,20
5494c119376162001e060000,She Tries Playing The Video Game Using A Female Avatar. What Happens Next Is Way Too Realistic.,45
5494c119376162001e060000,How He Responds To Her String Of Curse Words Was The Hilarious Cherry On Top Of A Bullsh*t Sundae,12
54972aeb61663662200e0000,Science Explains Why Rich People Don't Care About You,24
54972aeb61663662200e0000,This Massive Nerve In Your Body Flips Out When You See Others In Pain (Unless You're Rich),16
549832ea663661001e4c0000,Ever Wonder What Really Happens To That Water Bottle After You Recycle It? Here's The Truth.,49
549832ea663661001e4c0000,Tired Of Hearing About Depressing Climate Change? Here's 1 Super Easy Way To Make A Big Difference.,13
54984730663661001b3f0000,"A Joke Ad That Seems So Real, It Has People Outraged At A Popular Clothing Store",58
54984730663661001b3f0000,The Joke Ad That Shows How Dumb Some Fashion Statements Are,36
54985c14363335001b780000,Can Feminists Retire In 2015? Let’s Look At The Evidence.,26
54985c14363335001b780000,"What Ray Rice, Malala’s Nobel Peace Prize, And Hillary’s Pantsuits Have To Do WIth Each Other",13
549873ed36333500156c0000,"These Kids Are Irish, But Were Told They’re Not Irish Enough",23
549873ed36333500156c0000,Think College Is Expensive? Imagine Paying For It When It’s Supposed To Be Free,14
5498740d66366100248d0000,The Perfect Response For Kids With 'Hard-To-Pronounce-Ethnic' Names,64
5498740d66366100248d0000,"If You've Got A 'Hard-To-Pronounce-Ethnic' Name, You've Got To Hear This Mom's Comeback",59
5498878336333500249e0000,They Asked This Famous Actor About The World. His Answers Were One Truth Bomb After Another.,55
5498878336333500249e0000,"When He Calls On Us To Step Forward Instead Of Back, I Want Very Much To High Five This Handsome Man",24
54988b05663661001b9c0000,Wanna See 1 Big Way The World Will Behave Differently In 100 Years? Look At Germany Now.,27
54988b05663661001b9c0000,"The Story Of Solar, Told In Dollars And Cents. And Deutschmarks?",10
54989077363335001e9d0000,This Is What You Were Up To When You Were Baking In Your Mama's Oven,29
54989077363335001e9d0000,A Really Wild Look At What It Takes To Build A Human,13
5498d2aa66623000242c0000,Hear A Riddle That No One Alive Today Will Ever Know The Final Answer To. It's Still Worth It To Try Anyway.,39
5498d2aa66623000242c0000,"You Won't Know The Answer To This Riddle, But Maybe Someday You Will",12
5498dd586662300015400000,These Random Strangers Might Make You Rethink What Stuff You *Really* Want Over The Holidays,35
5498dd586662300015400000,We Asked Random Humans What They Want That Money Couldn't Buy. Their Answers Were Great.,21
54997d4d3631630018820000,This Song Had Me In Tears At 2 Minutes In. It's The Anthem We've Needed In The Midst Of All This Violence.,32
54997d4d3631630018820000,This Song Is The Anthem We've Needed In The Midst Of All This Police Violence,17
54997f333631630018860000,This Cartoon Gives Explicit Instructions For How Not To Talk About A Heavy Subject,35
54997f333631630018860000,This Is How NOT To Discuss A Rape Case,22
5499a9ad666230001ef30000,She Speaks Quietly But Her Message About The Economy Comes Across Loud And Clear,11
5499a9ad666230001ef30000,How Diversity Can Help To Better Solve Our Economic Problems,4
5499ad603631630015ce0000,The Most Inspiring Message About Dreaming Big I’ve Ever Had Shouted At Me By A Small Child,24
5499ad603631630015ce0000,The Tenacity With Which She Goes After Her Dreams Should Inspire Us All To Achieve Ours,12
5499b7b46662300012d80000,What Would The Minimum Wage Be If It Kept Up All These Years? I Wish The Answer Were Less Shocking.,32
5499b7b46662300012d80000,10 Reasons I'm Tempted To Power Punch My TV During Economic Reports,9
549ae7786335660018720000,She Tries Playing The Video Game Using A Female Avatar. What Happens Next Is Way Too Realistic.,89
549ae7786335660018720000,"She Tries To Play A Video Game Using A Female Character. It's Funny, But Not Ha-Ha Funny.",39
549d123e3730350015110000,"Seeing No Good Treatments, A Doctor Tried Something So Crazy It Might Just Work",34
549d123e3730350015110000,When His Treatments Stopped Working One Doctor Prescribed Something You Wouldn’t Call Medicine,22
54a0ead13537340012040000,Patrick Gave Up On Human Connection. See What A Difference Sign Language Class Made.,16
54a0ead13537340012040000,A 10 Week Class To Changed Patrick's Life. What He Gained Is Something We All Take For Granted.,4
54a0f3706262620024090000,"A Teacher Tells A Story About A Boy In Her Class. It Has A Beginning, A Middle, And No End.",46
54a0f3706262620024090000,A Teacher Tells A Story About A Boy In Her Class. It Desperately Needs A Happy Ending.,37
54a17a926262620b5d080000,"She Was Keeping A Big Secret From Her Brother. After Her Father Died, She Finally Had To Tell Him.",88
54a17a926262620b5d080000,Lots Of People Avoid Returning To Their Hometown. She Had A Bigger Reason Than Most.,22
54a1e43c343034001b1f0000,They Took Utah's Biggest Secret And Made Sure Everyone Had A Peek. (And Nope: Not THAT Utah Secret.),18
54a1e43c343034001b1f0000,"12,000 Petabytes Of Data. 1,000,000 Square Feet. 1 Giant Blimp. The Results Were Not Exactly Subtle.",10
54a2e4576535610021490000,"What He's Been Doing Is Kind Of Amazing, But I Love That He Acts Like It's No Big Deal",15
54a2e4576535610021490000,It's Clear From The Beginning This Isn't A Cliche Inspirational Story About A Guy In A Wheelchair,5
54a2f47c3430340015680000,They Ask 49 Kids 1 Question. Their Answers Are Kind Of Genius.,44
54a2f47c3430340015680000,They Asked Incredible Number Of Kids 1 Big Question. Their Answers Kind Of Melted My Heart.,24
54a35e30623532001e210000,"I Haven't Met The People Who Made This Clip, But It's One Of My Top Priorities For Next Year.",20
54a35e30623532001e210000,"Any Time We Stop Mobil, Exxon, And Shell From Buying Up Rainforests To Destroy Them Is A Win, Right?",8
54a4021c623532001b240000,The Top Five Countries For Gender Equality In 2014 Are All In One Place. I Want To Go To There.,35
54a4021c623532001b240000,Guess Which Country Totally Closed The Gender Gap. Guess Again.,35
54a42894656533001e2e0000,What Do You Think Of When You Hear ‘Apache Warriors’? Likely Not These Guys.,6
54a42894656533001e2e0000,"When They Go To Work, It Can Be For Months At A Time",4
54a431d26235320024320000,A Guy Points Out How Some Standards Of Beauty Aren't Actually Real,31
54a431d26235320024320000,He's Calling For The End Of Magazines. I Kind Of Agree With Him.,13
54a5d6446135350018020000,Some Call Native Americans ‘Indians.’ I Believe I’ll Call These Guys Simply 'Heroes.,21
54a5d6446135350018020000,Some Folks Call Native Americans ‘Indians.’ I Believe I’ll Call These Guys Straight-Up Heroes.,16
54a6e7b26534390021040000,My Friends Know I'm Against The Death Penalty. But After Seeing This? I'm Appalled.,67
54a6e7b26534390021040000,Here's Why Death Is So Much More Expensive Than Life,29
54aaf0016233650024000000,People Say She's Too Pretty To Be Deaf. That's When She Hits Them With This Face.,75
54aaf0016233650024000000,She's Pretty. She's Deaf. *Amazingly* That's Not A Contradiction.,33
54aafa4d62336500240e0000,The Video Has No Words And You'll Still Understand The Language Of Poverty,51
54aafa4d62336500240e0000,"It's Easy To Understand The Feelings You'll Probably Feel About Poverty, Even Without Words",10
54ac05a5623365001e5f0000,There's Something Missing In 'The Hobbit' That A Lot Of People Didn't Notice At First,67
54ac05a5623365001e5f0000,How Some Things We Absorb Before We Can Think Are The Most Important (And Dangerous),24
54ad4e92653430001b210000,"They Were Attacked 4 Years Ago For Publishing A Cartoon. This Morning, 12 People Are Dead.",50
54ad4e92653430001b210000,A French Newspaper Was Attacked Today. We Should Have Seen It Coming.,28
54aea94f6331630012750000,"When She Meets With Her Guidance Counselor, A Devastating Reality Hits Her In The Face",34
54aea94f6331630012750000,Watch An Incredible Spoken Word Poem About A Little Girl Facing More Borders Than Anyone Can Cross,10
54aeb5b163316300127e0000,"The Only Year End Recap Video That Had Me Reaching For My Kleenex. But, They Were Happy Tears.",52
54aeb5b163316300127e0000,The Only Way To Describe This 2014 Recap Video? Kleenex -Worthy.,36
54aec502633163001b7b0000,Jon Stewart Says What Needs To Be Said About The Terrorists Who Attacked Charlie Hedbo,76
54aec502633163001b7b0000,Jon Stewart On Charlie Hedbo: 'Very Few People Go Into Comedy As An Act Of Courage,44
54aed98a6331630012990000,This. This. Is Why We Don't Let Ladies Write TV Shows.,50
54aed98a6331630012990000,Why Don't They Let Women Write TV Shows?,9
54af008836373700240c0000,Parents Let Their Kids Know About How Vaginas And Penises Work,61
54af008836373700240c0000,"Van-gina"" And ""She Came Out Of Her Butt' — Kids' Adorably Honest Attempts At Understanding Sex",30
54af5366333236001e1f0000,"Most Kids Hate Homework, And It Turns Out Maybe They’re Not Wrong",23
54af5366333236001e1f0000,"It Wasn’t Like Anything They’d Tried Before, And That Made It Scary, But The Results Were Stunning",8
54afab5a36633300212a0000,This Alaskan Village Should Be The Role Model For American Cities,22
54afab5a36633300212a0000,"They Build Their Roads, Pick Their Cauliflowers, And Drink From The River. How Do They Do It?",8
54b0188033323600246a0000,His Reaction When He Saw The Best Thing His Daughter Had Ever Created? My Heart Melted.,35
54b0188033323600246a0000,"It Was A Dream Of Hers For A Long Time, For It To Happen At This Moment … WOW",15
54b01ceb36633300247f0000,She's Got A Message For All White Rappers,57
54b01ceb36633300247f0000,"Rap Is Everywhere, Which Means There's 1 Big Problem To Deal With",31
54b0483136633300157b0000,"At 17 He Goes To School, Gets Picked Up By His Mom - Oh And Saves Lives (Maybe Even Yours)",37
54b0483136633300157b0000,"After His Friend Passed Away, A Teen Vowed To Help Save Other People Like Him - And Now He Is",18
54b0501d3663330021a10000,"If You're Female In 1 Of These States, Here's 1 Way Some Of Your Neighbours Are Being Hostile To You",29
54b0501d3663330021a10000,1 Freedom That Women Who Live In These 27 States Better Hold On Tight To,20
54b2c6156437330012280000,These Kids Have Had Horrible Experiences That Break My Heart. And Now They're In Trouble.,16
54b2c6156437330012280000,"I'd Love For Politicians To Stop Bickering And Actually Find A Solution For These 52,000 Kids",5
54b32d2a3164630018030000,How An Old School Way Of Having Sex Is Kinda Making A Come-Back For Birth Control,75
54b32d2a3164630018030000,How A Kinda Old School Way Of 'Doin It' Is  Making A Come-Back For Birth Control,43
54b34de66566660015160000,"He Doesn't Have A Date, But He's Got Some Facts About Wine Drinking That Got My Attention",35
54b34de66566660015160000,A Quirky Guy Talks The Health Effects Of Wine ... While Drinking It,10
54b3f5f56566660021290000,"I Was Prepared For The Same Old Boring Acceptance Speech, But Then She Went There",43
54b3f5f56566660021290000,"One Of My Favorite Golden Globes Moment Was This Sweet Speech, Including A Tribute To Leelah Alcorn",33
54b405cd3164630021220000,Having White Privilege Doesn't Mean You Are A Racist. She Makes Such Great Points.,29
54b405cd3164630021220000,What If Admitting To This Kind Of Privilege Isn't A Bad Thing?,17
54b44fb465666600186b0000,He Spends 2 MInutes Talking About What Happens When We Die. It's Beautiful,36
54b44fb465666600186b0000,He Spends 2 Minutes Making Life More Important Then Death. It's Beautiful.,24
54b54cbf626266628d120000,"You Might Not Like What He Has To Say About What Happens After We Die, But We Have To Face Reality",68
54b54cbf626266628d120000,"He Talks About Death For 2 Minutes, And I Want To Hug Him So Hard",59
54b550c26262660024440000,A City In Iowa Has A Big Secret. It's Changed Everybody's Life.,31
54b550c26262660024440000,These 4 Cities Have Internet That's 10 Times Faster Than Yours,14
54b5654c6262660021440000,"He Asks The Question 10 Times, Because He Just Can't Believe How This City Solved Homelessness",78
54b5654c6262660021440000,"They've Solved Homelessness, Helped Folks, And Saved Money. Is It Too Good To Be True?",16
54b69eea39316500244a0000,A Question All Couples Should Talk About Before They Get In Too Deep,72
54b69eea39316500244a0000,Is It Fun To Discuss? Nope. Should More Be Talking About It? Heck Yeah.,28
54b6af303931650021630000,"How Many Miles Would You Walk For The Right To Vote? It's 50 Years Later, But We Need To Remember.",7
54b6af303931650021630000,The Story Of MLK's March To Selma In 3 Very Powerful Minutes,6
54b6b0f4393165001b770000,A Brother And A Sister Live In Different Homes But Can See Each Other All The Time Thanks To This,14
54b6b0f4393165001b770000,The Stuff Siblings In The Foster Care System Have To Deal With Is Awful. Glad They're Getting Help.,7
54b6c4dc6338620019200000,"She Proves That Being A Sexy, Swaggery Woman Has Nothing To Do With Having Breasts Or Being Under 35",92
54b6c4dc6338620019200000,Breasts Don't Make the Woman And Gail Chovan Explains Why,56
